what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1454399280866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454399282073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1454399286970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454399290653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454399301373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454399302801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454399646113
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1454399647486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454399649204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1454399653485
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1454399653978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1454399660138
